loan_status,total_rec_prncp,sub_grade,emp_length,title,delinq_2yrs,loan_amnt,emp_title,inq_last_6mths,pub_rec,open_acc_6m,il_util,total_bc_limit,annual_inc,zip_code,addr_state,dti,mo_sin_old_il_acct,tot_coll_amt,inq_fi,total_cu_tl,bc_util,mort_acc,earliest_cr_line,last_credit_pull_d
Paid,255.83,D1,10+ years,Debt consolidation,0,24000,School Counselor,0,0,0,49,8000,66170,149xx,NY,30.29,161,0,1,2,94.6,0,Sep-1990,Feb-2018
Paid,533.23,A2,10+ years,Credit card refinancing,0,21000,Compliance Leader,0,0,2,67,30800,245000,450xx,OH,15.77,150,0,1,3,22.3,3,Oct-1989,Feb-2018
Paid,465.79,C3,3 years,Debt consolidation,0,20000,Behavior therapist,0,0,0,1,61000,80000,109xx,NY,14.72,131,0,0,1,31.8,0,Dec-1972,Feb-2018
Paid,271.85,C2,10+ years,Debt consolidation,0,12000,Auditor,1,0,2,120,10800,67000,605xx,IL,12.27,142,0,3,1,62.1,3,Aug-2005,Feb-2018
Paid,218.3,A1,10+ years,Credit card refinancing,0,8500,President,0,0,2,95,78800,195000,390xx,MS,12.6,149,0,4,0,13,3,Oct-1998,Feb-2018
Paid,255.4,B5,< 1 year,Credit card refinancing,0,11000,Bar Manager,0,0,2,NA,15700,72000,111xx,NY,5.76,147,0,1,0,96.8,0,Sep-2005,Feb-2018
Paid,150.53,C1,10+ years,Other,0,12500,Account Manager / Program Manager,0,0,2,53,29700,80000,302xx,GA,27.28,173,540,0,1,73,1,Dec-1997,Feb-2018
Paid,448.05,A2,3 years,Credit card refinancing,2,8800,Front office coordinator,0,0,2,66,21000,57000,339xx,FL,20.42,154,0,0,7,45.3,1,Sep-1992,Feb-2018
Paid,177.74,A2,2 years,Debt consolidation,0,7000,Mental Health Tech,0,0,2,98,42700,50000,027xx,MA,2.93,242,0,0,1,4.9,0,Feb-1989,Feb-2018
Paid,118.91,B3,10+ years,Debt consolidation,0,5000,Administrative Manager,2,0,2,66,14500,60000,968xx,HI,21.38,112,0,1,2,72.4,1,Oct-1981,Feb-2018
Paid,448.43,A4,6 years,Home improvement,0,18000,Software Certifcation Engineer,1,0,4,NA,44200,70000,300xx,GA,2.14,147,0,0,0,5.5,1,Sep-2005,Feb-2018
Paid,600.95,D5,9 years,Credit card refinancing,0,30000,Social Affairs Officer,0,0,0,54,27900,140000,112xx,NY,22.02,50,0,0,1,92.7,0,Aug-2003,Feb-2018
Paid,187.7,C2,10+ years,Other,0,16000,Pricing Specialist,1,0,2,91,11600,95000,462xx,IN,19.68,135,0,1,1,46,2,Jul-2005,Feb-2018
Paid,72.42,B1,NA,Home improvement,0,3000,NA,0,1,4,63,8800,60000,117xx,NY,9.22,17,0,4,0,13.5,4,May-2007,Feb-2018
Paid,281.87,C4,4 years,Debt consolidation,0,25000,waiter,0,0,0,57,22700,75000,900xx,CA,14.08,61,0,0,0,80.5,0,Feb-1976,Feb-2018
Paid,311.29,D2,6 years,Debt consolidation,0,30000,Glazier,0,0,0,NA,26500,60000,442xx,OH,8.72,230,64,2,0,83.5,0,Mar-1997,Feb-2018
Paid,141.63,B4,3 years,Credit card refinancing,0,6000,Operator,0,0,0,86,17300,49000,881xx,NV,20.3,142,0,6,0,40.1,0,Aug-2004,Feb-2018
Paid,113.19,D5,10+ years,Debt consolidation,0,12000,Systems Director,1,0,1,73,67500,169243.6,617xx,IL,26.38,244,0,1,9,55.3,3,Aug-1997,Feb-2018
Paid,88.88,A2,2 years,Credit card refinancing,0,3500,Financial Analyst,1,0,3,75,43900,43000,432xx,OH,24.5,39,0,1,2,20.3,0,Jun-2005,Feb-2018
Paid,178.37,B3,2 years,Debt consolidation,0,7500,Optician,0,0,1,60,15800,36000,486xx,MI,20.87,33,0,1,0,22.6,3,Sep-1995,Feb-2018
Paid,569.17,E3,3 years,Debt consolidation,0,30000,Customer Service Agent,0,0,0,88,7500,10000,852xx,AZ,144.66,116,0,0,4,97.3,0,Apr-2005,Dec-2017
Paid,150.9,A3,1 year,Major purchase,0,6000,Accountant,0,0,2,98,27400,50000,612xx,IL,20.24,147,0,1,2,6.1,0,May-2005,Feb-2018
Paid,253.92,A2,10+ years,Credit card refinancing,0,10000,Office manager,0,0,0,19,12000,110000,917xx,CA,8.23,52,0,0,2,29.7,0,Aug-2013,Feb-2018
Paid,287.52,B2,9 years,Debt consolidation,0,12000,Home Heathcare,3,1,2,70,22000,22000,761xx,TX,40.07,26,0,1,0,27.5,1,Mar-2007,Dec-2017
Paid,754.48,A3,2 years,Debt consolidation,0,30000,Senior Accountant,0,0,1,36,104500,100000,111xx,NY,11.23,149,0,0,3,36.7,0,Dec-1994,Feb-2018
Paid,199.37,C2,3 years,Debt consolidation,1,8800,Sales Director,0,0,1,NA,38800,135000,800xx,CO,7.28,85,0,0,0,75.6,3,Nov-2010,Feb-2018
Paid,296.18,A5,1 year,Debt consolidation,0,12000,pastry chef,0,0,1,79,27100,55000,941xx,CA,21.47,103,0,1,1,39.7,0,Mar-2008,Feb-2018
Paid,246.81,A5,10+ years,Debt consolidation,0,10000,Unloader,1,0,1,59,38600,85000,605xx,IL,19.75,117,432,3,1,16.5,0,Mar-2008,Feb-2018
Paid,312.57,C3,6 years,Debt consolidation,3,27000,Manager,0,1,0,59,11500,96000,284xx,NC,17.75,77,0,2,0,13.8,2,Aug-2002,Feb-2018
Paid,68.99,C1,10+ years,Other,0,3000,Assistant Director,1,0,3,99,4000,60000,218xx,MD,6.94,127,0,0,0,7.6,2,Mar-2007,Feb-2018
Paid,168.28,F3,4 years,Debt consolidation,1,23000,driver,0,0,1,49,0,40000,142xx,NY,27.26,243,0,3,1,NA,2,Sep-1997,Dec-2017
Paid,257.2,B5,4 years,Debt consolidation,0,21000,Cyber Security Specialist,0,0,1,60,10000,70000,925xx,CA,26.18,176,0,4,10,0,7,Apr-2003,Feb-2018
Paid,444.26,A5,4 years,Debt consolidation,4,18000,Owner,0,0,0,76,15900,100000,553xx,MN,9.2,144,0,1,0,0,2,Apr-2000,Feb-2018
Paid,104.07,D3,10+ years,Debt consolidation,0,5000,Teacher,0,0,0,72,41100,55000,993xx,WA,38.1,55,0,1,2,79.8,0,Aug-1999,Feb-2018
Paid,202.88,D2,2 years,Credit card refinancing,0,9600,Driver,0,0,1,NA,2300,83000,907xx,CA,1.62,NA,0,0,0,77,0,Jun-2003,Feb-2018
Paid,74.93,D3,10+ years,Debt consolidation,0,3600,Labour,0,0,1,55,9100,75000,480xx,MI,19.04,132,153,1,2,43.8,1,Sep-2004,Feb-2018
Paid,63.4,D2,6 years,Debt consolidation,0,3000,Owner,1,0,1,84,11500,86000,606xx,IL,5.96,8,0,1,0,56.2,0,Apr-2005,Feb-2018
Paid,109.09,C5,4 years,Major purchase,0,5000,Pumper,1,0,2,80,8800,80000,734xx,OK,33.26,165,0,2,1,98.9,2,Nov-2000,Feb-2018
Paid,242.37,D3,1 year,Debt consolidation,0,24000,Case Manager,1,0,1,93,16100,47000,945xx,CA,23.01,147,0,0,0,97.8,1,Sep-2005,Feb-2018
Paid,580.45,A5,10+ years,Debt consolidation,0,20000,Teacher,0,0,0,43,4900,63000,970xx,OR,6.93,143,0,0,3,97.9,4,Jan-2006,Dec-2017
Paid,161.94,A4,2 years,Debt consolidation,0,6500,Store manager/co owner,0,3,0,75,22800,125000,551xx,MN,10.07,143,0,2,0,14.1,1,Mar-2003,Feb-2018
Paid,113.28,C2,10+ years,Debt consolidation,1,5000,Speech language pathologist,0,0,1,55,13500,93000,207xx,MD,13.15,183,0,2,6,85.2,3,Sep-2002,Feb-2018
Paid,113.28,C2,10+ years,Debt consolidation,1,5000,High School Director,0,0,1,16,45500,80000,285xx,NC,18.64,177,0,1,0,65.9,2,Jun-1996,Feb-2018
Paid,65.46,C5,1 year,Green loan,0,3000,Security Officer,0,0,3,NA,500,25000,925xx,CA,4.85,132,0,0,0,8.6,0,Mar-1995,Feb-2018
Paid,56.64,C2,3 years,Debt consolidation,0,2500,Load Planner,1,0,1,79,2900,54000,430xx,OH,21.16,75,0,10,2,70.6,0,Sep-2011,Feb-2018
Paid,328.48,C2,5 years,Debt consolidation,0,28000,Secretary II,0,1,5,100,30000,69613,925xx,CA,16.46,100,0,0,8,10.8,0,Aug-2009,Feb-2018
Paid,598.99,B2,10+ years,Debt consolidation,0,25000,owner / attorny,0,0,2,102,29300,100000,838xx,ID,21.73,189,0,0,1,88.7,4,Mar-2002,Feb-2018
Paid,116.09,B5,< 1 year,Debt consolidation,0,5000,Manager,0,0,0,8,2600,55000,113xx,NY,9.23,89,0,0,0,86.3,0,Jul-2010,Feb-2018
Paid,326.69,B5,NA,Debt consolidation,0,7000,NA,0,0,0,NA,9500,24000,537xx,WI,8.55,123,0,0,7,12.2,0,Apr-2005,Feb-2018
Paid,105.59,E2,3 years,Debt consolidation,0,12000,Gage Technician,2,1,1,86,3700,32000,321xx,FL,37.17,152,107,4,0,37.9,0,Apr-2005,Feb-2018
Paid,300.99,C3,10+ years,Debt consolidation,0,26000,Customer Service Associate,0,0,0,54,6700,44000,604xx,IL,44.68,153,0,1,1,92,1,Mar-2005,Dec-2017
Paid,391.43,E1,10+ years,Business,0,20000,Managing Member,3,1,1,0,14160,50000,061xx,CT,11.98,160,0,0,0,97,5,Sep-1984,Feb-2018
Paid,179.7,B2,10+ years,Other,0,7500,Conflicts Analyst,0,0,1,71,16100,67750,191xx,PA,11.53,85,60,1,1,40.4,0,Jul-2007,Feb-2018
Paid,812.54,A2,10+ years,Credit card refinancing,0,32000,Teacher,1,0,1,37,56800,85000,600xx,IL,16.07,161,0,0,0,50.4,5,Jul-2004,Feb-2018
Paid,90.62,C2,5 years,Debt consolidation,0,4000,Office Assistant,0,0,0,105,4100,35000,100xx,NY,4.36,111,0,0,0,68.3,0,Aug-2008,Feb-2018
Paid,235.6,C2,10+ years,Credit card refinancing,1,10400,Journeyman,0,0,0,34,19800,125000,945xx,CA,6.62,121,75,1,1,34.2,0,Nov-2007,Feb-2018
Paid,459.9,C1,10+ years,Credit card refinancing,0,20000,Title Officer,0,0,2,NA,29900,90000,074xx,NJ,9.48,285,0,0,0,54.5,2,Mar-1994,Feb-2018
Paid,231.14,A1,NA,Home buying,0,9000,NA,1,0,2,NA,8600,46000,395xx,MS,1.25,NA,0,0,2,0,0,Jul-1990,Feb-2018
Paid,1005.97,A3,5 years,Credit card refinancing,0,40000,Truck driver,0,1,0,NA,33900,95000,191xx,PA,1.81,NA,0,4,0,7.3,3,Apr-2003,Feb-2018
Paid,174.14,B5,< 1 year,Other,0,7500,Customer Service Representative,1,0,2,90,7000,31200,752xx,TX,22.04,33,0,1,0,0,0,May-2014,Feb-2018
Paid,274,E1,10+ years,Debt consolidation,1,14000,Welder,0,2,3,73,15400,60000,305xx,GA,21.82,135,0,0,0,58.7,1,Nov-1997,Feb-2018
Paid,85.83,D1,1 year,Debt consolidation,0,4000,Shuttle driver,0,0,1,79,4100,30000,900xx,CA,19.24,25,390,0,1,0,0,Apr-2009,Feb-2018
Paid,321.03,B4,7 years,Debt consolidation,0,13600,union laborer,0,0,1,81,14500,35000,622xx,IL,27.88,132,0,0,1,40,0,Dec-2006,Feb-2018
Paid,448.43,A4,8 years,Credit card refinancing,0,18000,owner,0,0,2,NA,22800,75000,334xx,FL,6.25,NA,0,0,0,37.4,1,Dec-1996,Feb-2018
Paid,155.04,C4,3 years,Debt consolidation,0,7000,Substance Abuse Counselor,0,0,0,NA,5500,47000,288xx,NC,3.27,112,0,0,0,71.3,0,Aug-2008,Feb-2018
Paid,215.83,A2,< 1 year,Debt consolidation,0,8500,Server,0,0,0,60,19800,60000,021xx,MA,25.16,17,0,1,0,26.3,0,Jul-1995,Feb-2018
Paid,331.58,C5,9 years,Debt consolidation,1,15000,Police Officer,2,0,2,71,7500,90000,065xx,CT,21.96,170,0,6,8,52.9,4,Jun-1996,Feb-2018
Paid,573.39,D5,5 years,Car financing,0,3500,Deputy Probation Officer,0,0,5,95,11900,64000,952xx,CA,14.33,142,0,1,5,0,3,Sep-2005,Feb-2018
Paid,143.76,B2,7 years,Other,0,6000,Shipping and receiving logistics,1,1,1,66,2500,32000,088xx,NY,19.54,126,0,2,0,35.2,0,Jul-2003,Feb-2018
Paid,108.63,B1,4 years,Business,0,4500,Records Manager,0,0,0,NA,29800,92000,100xx,NY,1.09,68,0,1,0,6.6,0,Jul-2003,Feb-2018
Paid,304.7,A2,1 year,Credit card refinancing,0,12000,Natural Resource. Specialist,0,0,1,98,44300,67500,975xx,OR,10.2,205,0,0,2,41.8,1,Nov-2000,Feb-2018
Paid,238.58,E3,10+ years,Home buying,0,12575,certified nurse assistant,1,0,2,73,7850,41000,114xx,NY,27.87,129,0,0,0,70,0,Nov-2006,Feb-2018
Paid,195.97,B5,3 years,Debt consolidation,1,16000,T Protection,0,0,1,71,18400,80000,390xx,MS,16.88,68,0,1,5,0,0,Mar-2010,Feb-2018
Paid,205.18,B1,7 years,Debt consolidation,0,8500,Assistant Store Manager,0,0,0,67,21300,57000,221xx,VA,13.28,42,0,0,1,30.7,0,Nov-2012,Dec-2017
Paid,724.15,B1,2 years,Debt consolidation,0,30000,service aide,0,0,1,47,35200,62000,104xx,NY,10.69,63,0,1,0,10.7,0,Dec-2000,Dec-2017
Paid,103.33,B5,NA,Credit card refinancing,0,4450,NA,0,1,1,NA,3500,16500,425xx,KY,22.55,140,273,1,0,75.1,2,Apr-2006,Feb-2018
Paid,160.93,D1,NA,Debt consolidation,0,7500,NA,0,0,0,NA,1400,24000,973xx,OR,10.6,63,0,3,0,71.2,0,Dec-1997,Feb-2018
Paid,229.95,C1,2 years,Credit card refinancing,0,10000,Registered Nurse,1,1,1,98,11800,60000,400xx,KY,21.41,150,0,1,0,70.2,2,Jun-2005,Feb-2018
Paid,147.41,D4,7 years,Other,0,15000,District manager,1,0,2,102,1900,62000,380xx,TN,4.81,116,3137,0,0,2.3,0,Jul-2007,Feb-2018
Paid,178.3,C4,10+ years,Debt consolidation,0,4000,Specialist II,0,0,0,81,9600,38000,787xx,TX,23.56,24,0,1,0,90.2,0,Nov-1999,Feb-2018
Paid,436.34,C5,10+ years,Home improvement,0,20000,Owner,0,0,0,99,8500,24000,317xx,GA,12.1,11,430,1,0,54.6,0,Jul-2013,Feb-2018
Paid,201.2,A3,2 years,Credit card refinancing,0,8000,Systems Engineer,0,0,0,67,20800,55400,752xx,TX,24.76,76,0,0,0,20.8,0,Aug-2011,Feb-2018
Paid,203.14,A2,10+ years,Debt consolidation,0,8000,School Psychologist,0,0,2,20,96900,95000,440xx,OH,21.83,162,0,0,0,17,3,Jul-1999,Feb-2018
Unpaid,20,C3,10+ years,Debt consolidation,0,10000,Sales Administrator,0,1,0,99,15600,41000,982xx,WA,5.53,96,117,0,1,31.8,1,Nov-2004,Feb-2018
Paid,236.05,B4,< 1 year,Credit card refinancing,0,10000,Associate Analyst,0,0,2,95,24200,41000,322xx,FL,15.43,52,0,0,2,30.7,0,Mar-2013,Feb-2018
Paid,134.73,B5,4 years,Other,1,11000,Clinical Coordinator,0,0,4,96,92800,80000,327xx,FL,8.84,224,0,2,0,1.1,4,Apr-1999,Dec-2017
Paid,1194.25,B3,< 1 year,Credit card refinancing,0,25000,owner,0,0,0,12,99000,150000,662xx,KS,9.46,122,0,0,1,60.4,8,Jun-2003,Dec-2017
Paid,240.77,B4,2 years,Debt consolidation,0,10200,Associate,1,1,1,95,5000,95000,490xx,MI,16.06,43,347,5,4,15.7,1,Mar-2014,Feb-2018
Paid,216.77,C1,10+ years,Debt consolidation,0,18000,Sales,0,0,0,64,14000,111000,932xx,CA,29.44,159,0,1,7,47.9,1,Oct-2002,Feb-2018
Paid,286.11,B5,5 years,Credit card refinancing,0,8000,Service Tech,0,1,4,99,27500,74000,300xx,GA,27.72,141,0,3,3,32.9,0,Mar-2006,Feb-2018
Paid,330.12,D5,10+ years,Credit card refinancing,0,35000,cfo,2,0,1,NA,74600,180000,928xx,CA,21.69,132,0,1,1,88.9,2,May-2004,Feb-2018
Paid,570.76,B3,3 years,Other,0,24000,mechanic,0,0,1,89,23900,46800,328xx,FL,10.59,24,0,4,0,12.7,0,Apr-2011,Feb-2018
Paid,64.37,D1,2 years,Debt consolidation,0,3000,Registered Behavior Technician,1,0,0,49,9000,31674,945xx,CA,22.09,99,0,0,0,93.3,0,Sep-2009,Feb-2018
Paid,410.6,C2,4 years,Debt consolidation,0,35000,Construction Administrator,0,0,0,65,15400,69000,787xx,TX,26.63,145,0,0,11,92.9,2,May-2004,Feb-2018
Paid,354.08,B4,3 years,Credit card refinancing,0,15000,Director of Product Management,1,0,1,NA,137000,168000,530xx,WI,35.18,124,0,1,3,75.6,3,May-1981,Feb-2018
Paid,348.28,B5,8 years,Other,5,15000,Operations Manager,0,0,0,90,9000,80000,300xx,GA,11.73,154,0,1,0,89.5,3,Dec-1991,Feb-2018
Paid,345.27,A5,2 years,Debt consolidation,0,8500,Pharmacy Technician,0,0,1,29,9800,26245,136xx,NY,15.45,43,0,0,0,51.5,0,Oct-2012,Feb-2018
Paid,158.73,G1,10+ years,Debt consolidation,0,22100,Manager,2,0,0,52,83400,103000,430xx,OH,37.43,59,0,3,0,29.6,3,Aug-1989,Feb-2018
Paid,90.12,D1,1 year,Credit card refinancing,0,4200,Financial Coordinator,0,0,0,89,5000,32000,252xx,WV,22.43,147,619,0,0,72.5,0,Sep-2005,Feb-2018
Paid,489.92,B5,10+ years,Debt consolidation,0,40000,Associate Director,1,0,2,94,39300,134000,065xx,CT,16.67,138,0,3,2,76.2,2,Jul-1992,Feb-2018
Paid,171.1,E3,1 year,Debt consolidation,0,20000,School safety officer,0,0,0,104,11300,40000,100xx,NY,13.47,109,0,0,2,58,0,Aug-2008,Dec-2017
Paid,337.19,C1,10+ years,Debt consolidation,0,28000,Teacher,0,0,0,NA,68800,55000,680xx,NE,41.96,139,0,1,0,55.8,0,Jul-2003,Dec-2017
Paid,216.53,E5,4 years,Home improvement,1,26400,Compensation & Benefits Administrator,1,0,2,55,23900,90000,021xx,MA,21.04,131,0,0,3,84,0,Jun-1990,Feb-2018
Paid,104.07,D3,< 1 year,Other,0,5000,Physical Therapy Assistant,2,0,1,86,7000,60000,383xx,TN,14.18,112,1697,3,0,41.3,0,Aug-2008,Feb-2018
Paid,453.08,C2,2 years,Debt consolidation,1,20000,Program Manager/Occupational Therapist,1,0,2,35,16500,100000,080xx,NJ,14.33,135,0,0,0,79.3,2,Mar-2004,Feb-2018
Paid,207.32,A5,3 years,Debt consolidation,0,8400,Salesforce Consultant,1,0,0,85,17800,90000,846xx,UT,9.01,79,0,0,0,42.5,1,May-2011,Feb-2018
Paid,674.5,C3,3 years,Debt consolidation,0,30000,onwer,0,0,1,49,11200,47000,323xx,FL,28.46,39,647,0,2,44.5,0,Sep-2011,Feb-2018
Paid,196.8,C3,1 year,Credit card refinancing,1,17000,Post Doctoral Fellow,0,0,0,97,21300,66400,913xx,CA,20.03,146,0,2,1,91.3,0,Aug-2005,Feb-2018
Paid,226.35,A3,< 1 year,Credit card refinancing,0,9000,Medical Resident,0,0,0,119,14500,48870,958xx,CA,14.07,111,0,1,1,65.4,0,Sep-2006,Feb-2018
Paid,234.63,C2,10+ years,Debt consolidation,0,20000,Cashier,0,0,2,7,18300,37000,481xx,MI,26.53,70,0,0,2,87,0,Feb-2011,Feb-2018
Paid,553.67,A4,2 years,Home buying,0,40000,Manager,0,0,0,NA,48800,110000,435xx,OH,5.92,143,0,0,0,45.8,2,Jul-1999,Feb-2018
Paid,71.35,B3,2 years,Credit card refinancing,0,3000,Shuttle driver,0,0,0,53,7900,24000,140xx,NY,26.55,137,0,1,0,43.3,0,Nov-2005,Feb-2018
Paid,59.46,B3,NA,Debt consolidation,0,2500,NA,1,0,2,65,55800,110000,481xx,MI,32.78,170,0,0,1,67,3,Jul-1986,Feb-2018
Paid,235.16,B5,10+ years,Home buying,0,19200,trade specalist,0,1,1,66,5000,39000,153xx,PA,27.57,92,0,1,0,0.4,2,Aug-2003,Feb-2018
Paid,168.6,C1,10+ years,Credit card refinancing,0,14000,Administrative Assistnt,0,1,0,81,21500,44000,852xx,AZ,16.45,64,0,4,1,69.6,3,Oct-1993,Dec-2017
Paid,52.33,B3,10+ years,Business,0,2200,manager,0,0,1,57,2000,36000,972xx,OR,5.23,18,0,1,0,90.7,0,Jan-2010,Feb-2018
Paid,28.47,E3,< 1 year,Other,0,1500,Diesel Mechanic,1,0,1,80,25300,70000,433xx,OH,22.46,129,0,1,1,62.4,4,Mar-2007,Feb-2018
Paid,185.23,C3,10+ years,Debt consolidation,0,16000,Sales Management,0,0,0,65,11300,90000,357xx,AL,25.43,124,2477,4,1,91.8,2,Jul-2006,Feb-2018
Paid,510.85,B3,3 years,Moving and relocation,0,40000,Director of Wellness,1,0,2,90,33300,85000,191xx,PA,9.59,211,0,2,5,5.8,4,Apr-1982,Dec-2017
Paid,126.97,A2,10+ years,Other,0,5000,Insurance Processor,0,0,2,100,142300,38000,331xx,FL,22.05,36,0,0,0,2.1,2,Oct-1997,Feb-2018
Paid,421.49,C1,10+ years,Other,2,35000,IT Director,0,0,0,NA,4600,102000,344xx,FL,6.31,177,2513,0,0,84.4,1,Oct-1998,Feb-2018
Paid,152.51,C2,10+ years,Debt consolidation,0,13000,POLICE OFFICER,0,0,1,53,16200,61000,466xx,IN,19.14,100,0,0,2,73.2,4,Oct-2005,Feb-2018
Paid,22.49,C3,1 year,Credit card refinancing,0,1000,Security Officer,1,0,1,98,8500,30000,980xx,WA,19.6,40,0,0,6,5.2,0,Aug-2014,Feb-2018
Paid,566.36,C2,2 years,Debt consolidation,0,25000,Superintendent,0,1,3,84,11200,85000,327xx,FL,30.02,74,0,1,9,61.6,0,Dec-2009,Dec-2017
Paid,120.43,C1,3 years,Debt consolidation,0,10000,Administrative,0,0,0,57,6500,40000,641xx,MO,31.59,134,0,2,0,90.7,0,Sep-2006,Feb-2018
Paid,273.53,D5,8 years,Credit card refinancing,0,29000,Insurance Agent,0,1,0,60,27200,76000,928xx,CA,29.26,196,0,1,0,82.9,0,Aug-2001,Feb-2018
Paid,464.37,B5,NA,Debt consolidation,0,20000,NA,0,0,1,NA,3500,10000,395xx,MS,8.04,NA,0,1,0,7.8,0,Jul-2001,Dec-2017
Paid,208.97,B5,3 years,Credit card refinancing,0,9000,Police Officer,2,0,2,121,19100,65505,221xx,VA,38.96,105,0,3,6,16.9,0,Sep-2008,Feb-2018
Paid,448.43,A4,2 years,Debt consolidation,0,18000,West Coast Sales,0,0,1,73,35100,75000,945xx,CA,12.53,115,74,0,0,33.4,0,May-2008,Feb-2018
Paid,394.61,C4,1 year,Debt consolidation,0,35000,Driver,0,0,0,60,19900,150000,604xx,IL,24.75,101,0,1,8,86.3,5,Jul-2008,Feb-2018
Paid,181.08,A3,10+ years,Debt consolidation,0,7200,Sewer,2,1,1,NA,35400,60000,064xx,CT,2.93,64,0,0,0,9.2,1,Nov-2005,Feb-2018
Paid,72.43,B1,NA,Other,0,3000,NA,0,0,0,NA,10900,12000,928xx,CA,21.2,125,0,0,3,52.7,2,Jul-2007,Dec-2017
Paid,256.82,A1,4 years,Credit card refinancing,0,10000,Field Service Technician,0,0,4,NA,152900,97000,371xx,TN,12.47,95,0,3,1,8.3,1,Jul-2003,Feb-2018
Paid,54.81,A4,3 years,Major purchase,0,2200,Chef,2,0,0,NA,28000,25000,463xx,IN,1.03,NA,0,0,0,2.6,0,Jun-1999,Feb-2018
Paid,252.89,C1,8 years,Debt consolidation,0,21000,Line haul Driver,1,0,4,95,0,75000,490xx,MI,16.51,161,0,6,11,NA,3,Jun-2004,Feb-2018
Paid,213.88,F1,10+ years,Debt consolidation,0,28000,Auto Claims Adjuster,0,0,1,NA,34900,65000,760xx,TX,14.7,120,0,0,0,74.6,1,Apr-2004,Feb-2018
Paid,502.99,A3,< 1 year,Debt consolidation,0,20000,Flight Attendant,1,0,0,44,35500,46000,913xx,CA,24.47,139,0,0,0,29.3,0,Oct-2002,Feb-2018
Paid,554.12,B4,6 years,Debt consolidation,0,23475,Partner,0,0,1,NA,64800,550000,068xx,CT,10.33,224,0,1,0,84.7,2,Feb-1996,Feb-2018
Paid,358.28,B3,4 years,Debt consolidation,0,7500,Office,0,1,0,62,9000,60000,119xx,NY,16.96,119,0,0,1,52.1,0,Feb-1996,Feb-2018
Paid,481.7,C1,9 years,Debt consolidation,0,40000,Realtor,1,0,3,NA,33600,175000,925xx,CA,9.85,58,0,1,1,44.7,4,Jun-2006,Feb-2018
Paid,524.24,B1,8 years,Other,0,40000,Team Member for Paint Department,0,0,0,82,10000,73500,483xx,MI,14.68,129,0,1,1,71,0,May-2000,Feb-2018
Paid,499.41,B3,10+ years,Credit card refinancing,0,21000,Medical Billing,1,1,2,31,34700,52000,112xx,NY,27.67,156,0,0,0,38,0,Dec-2002,Feb-2018
Paid,114.98,C1,7 years,Home buying,0,5000,Owner,1,0,1,75,12800,75000,066xx,CT,10.83,126,0,1,0,77.3,1,Oct-1968,Feb-2018
Paid,124.93,B5,10+ years,Debt consolidation,0,10200,Analyst,0,0,0,3,12900,70000,023xx,MA,14.74,155,0,1,2,61.2,0,Jan-2000,Feb-2018
Paid,348.28,B5,10+ years,Debt consolidation,0,15000,International supervisor,1,0,0,62,24600,65000,902xx,CA,36.33,134,0,0,0,38.9,0,Dec-2001,Feb-2018
Paid,373.08,D1,< 1 year,Debt consolidation,0,35000,Network Architect,0,0,1,75,66400,172500,950xx,CA,14.56,40,0,3,4,36.9,0,Apr-2014,Feb-2018
Paid,234.63,C2,7 years,Home improvement,0,20000,journeyman electrician,2,0,3,62,44200,200000,953xx,CA,10.49,105,0,3,6,31.3,0,Feb-2008,Feb-2018
Unpaid,0,A5,2 years,Other,0,5000,Customer service Rep,0,0,0,NA,35000,72000,925xx,CA,1.9,NA,0,0,0,18.1,0,Nov-1998,Feb-2018
Paid,643.68,D1,8 years,Medical expenses,0,30000,Exec,1,0,1,109,19000,98000,300xx,GA,12.63,138,156,0,2,30.4,2,Oct-2004,Feb-2018
Paid,346.04,A4,9 years,Home improvement,0,25000,Dental hygienist,0,1,3,40,21800,66000,430xx,OH,6.13,164,0,0,1,31.3,3,Apr-2004,Feb-2018
Paid,133.28,A5,7 years,Credit card refinancing,0,5400,IMS,1,0,0,105,7800,21000,330xx,FL,16.17,90,0,1,0,30.7,0,Jun-2010,Feb-2018
Paid,84.49,B1,< 1 year,Debt consolidation,0,3500,Technician,0,0,0,99,13000,36000,054xx,VT,30.4,125,0,0,2,6.7,0,Aug-1985,Feb-2018
Paid,230.56,C5,4 years,Debt consolidation,0,21000,Cleaner,0,0,4,99,4400,30000,200xx,DC,34.8,74,0,3,3,24,0,Dec-2004,Dec-2017
Paid,102.49,D4,NA,Debt consolidation,0,5000,NA,1,0,0,44,15800,11088,983xx,WA,20.89,122,0,0,0,30.4,0,Oct-2007,Feb-2018
Paid,183.73,B5,10+ years,Debt consolidation,0,15000,Sr. Systems Engineer,0,0,0,76,44300,94000,611xx,IL,18.19,155,0,0,0,43.6,4,Aug-1991,Feb-2018
Paid,28.68,C2,NA,Major purchase,0,1000,NA,1,0,2,77,5000,18000,131xx,NY,20.87,85,0,0,0,23.7,0,Mar-2008,Feb-2018
Paid,133.21,D3,NA,Major purchase,0,6400,NA,3,0,0,59,8300,15000,801xx,CO,61.52,157,0,2,2,92.3,0,Apr-2000,Dec-2017
Paid,270.26,D4,5 years,Credit card refinancing,0,27500,RN Care Manager,1,1,1,75,14400,65000,190xx,PA,34.93,179,960,0,1,83,0,Apr-1996,Feb-2018
